Unnamed: 0,Make,Price,Kilometer,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Engine,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,power_per_rpm,torque_per_rpm,Age
1269,Mercedes-Benz,2800000,24000,Diesel,Automatic,Mumbai,Red,First,Individual,2143.0,FWD,4630.0,1777.0,1432.0,5.0,,0.0372222222222222,0.1875,4
1838,Mahindra,1095000,50000,Diesel,Manual,Zirakpur,Maroon,First,Individual,2179.0,FWD,4585.0,1890.0,1785.0,7.0,70.0,0.0408,0.2057142857142857,4
41,Toyota,1095000,45000,Petrol,Automatic,Mumbai,Black,First,Individual,1798.0,FWD,4620.0,1775.0,1475.0,5.0,55.0,0.0215625,0.04325,6
1443,Kia,1275000,30000,Diesel,Automatic,Mohali,White,First,Individual,1493.0,FWD,4315.0,1800.0,1645.0,5.0,50.0,0.02825,0.1666666666666666,1
1601,Maruti Suzuki,1063000,31056,Diesel,Manual,Hyderabad,Other,First,Individual,1598.0,FWD,4300.0,1765.0,1590.0,5.0,48.0,0.0314666666666666,0.1828571428571428,3
1565,Land Rover,3200000,55000,Diesel,Automatic,Pune,Blue,Second,Individual,1999.0,AWD,4600.0,2069.0,1690.0,7.0,65.0,0.04425,0.2457142857142857,6
857,Audi,6700000,39850,Diesel,Automatic,Surat,Blue,First,Individual,2967.0,AWD,5052.0,1968.0,1740.0,7.0,75.0,0.0841924398625429,0.4,4
1973,Mercedes-Benz,4975000,2610,Petrol,Automatic,Bangalore,White,First,Individual,1991.0,RWD,4686.0,1810.0,1442.0,5.0,66.0,0.0346551724137931,0.25,1
1301,Mercedes-Benz,4150000,8000,Diesel,Automatic,Delhi,Blue,First,Individual,1950.0,RWD,4686.0,1810.0,1442.0,5.0,66.0,0.0505263157894736,0.25,3
1899,Maruti Suzuki,610000,38674,Petrol,Manual,Navi Mumbai,Red,First,Individual,1197.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,0.0138333333333333,0.02875,5
999,Toyota,2039999,110000,Diesel,Automatic,Delhi,Other,First,Other,2755.0,RWD,4735.0,1830.0,1795.0,7.0,55.0,0.0505882352941176,0.3,4
280,Volkswagen,525000,80852,Petrol,Automatic,Faridabad,Grey,Second,Individual,1198.0,FWD,3970.0,1682.0,1453.0,5.0,45.0,0.0206,0.1166666666666666,7
495,Mercedes-Benz,7500000,8000,Diesel,Automatic,Bangalore,White,First,Individual,1950.0,RWD,5063.0,1860.0,1494.0,5.0,80.0,0.0505263157894736,0.25,1
173,Kia,1055000,15000,Petrol,Automatic,Kolkata,Other,First,Individual,998.0,FWD,3995.0,1790.0,1647.0,5.0,45.0,0.0196666666666666,0.1146666666666666,2
1352,Volkswagen,434999,79081,Diesel,Manual,Delhi,Grey,First,Individual,1598.0,FWD,4384.0,1699.0,1466.0,5.0,55.0,0.0234090909090909,0.1666666666666666,8
1966,Mercedes-Benz,3100000,17000,Diesel,Automatic,Delhi,Red,First,Individual,2143.0,FWD,4630.0,1777.0,1432.0,5.0,56.0,0.0425,0.2142857142857142,3
954,Maruti Suzuki,675000,125372,Diesel,Manual,Coimbatore,Brown,First,Individual,1248.0,FWD,4300.0,1765.0,1590.0,5.0,48.0,0.02225,0.1142857142857142,5
550,Tata,860000,82200,Diesel,Manual,Pune,Grey,First,Individual,1497.0,FWD,3994.0,1811.0,1607.0,5.0,44.0,0.0288,0.1733333333333333,4
439,Maruti Suzuki,445000,54948,Diesel,Manual,Mangalore,Silver,First,Individual,1248.0,,3715.0,1680.0,1620.0,5.0,43.0,,,10
1661,Honda,390000,67000,Petrol,Automatic,Delhi,Red,First,Individual,1198.0,FWD,3990.0,1680.0,1505.0,5.0,35.0,0.0145,0.0242222222222222,8
51,Hyundai,885000,57983,Petrol,Manual,Mumbai,White,First,Individual,1591.0,FWD,4270.0,1780.0,1630.0,5.0,60.0,0.0190625,0.0317525773195876,6
1428,BMW,6000000,27600,Diesel,Automatic,Hyderabad,Blue,First,Individual,2993.0,RWD,4899.0,2094.0,1464.0,5.0,65.0,0.0645,0.3733333333333333,4
425,Toyota,434999,120000,Diesel,Manual,Ranchi,Silver,First,Individual,,,,,,,,,,12
894,Hyundai,325000,15780,Petrol,Manual,Thane,Red,First,Individual,1197.0,FWD,3585.0,1595.0,1550.0,5.0,35.0,0.0131666666666666,1.90475,9
1254,BMW,2100000,103000,Diesel,Automatic,Lucknow,Black,Second,Individual,1995.0,RWD,4624.0,2031.0,1429.0,5.0,,0.046,0.2171428571428571,8
224,Audi,1775000,75000,Diesel,Automatic,Ahmedabad,White,First,Individual,1968.0,FWD,4915.0,1874.0,1455.0,5.0,65.0,0.0472,0.2171428571428571,8
1955,Hyundai,660000,9000,Petrol,Manual,Mumbai,Grey,First,Individual,1197.0,FWD,3985.0,1734.0,1505.0,5.0,45.0,0.0136666666666666,0.02875,4
294,Audi,1798999,84700,Diesel,Automatic,Karnal,White,First,Individual,1968.0,AWD,4385.0,1831.0,1608.0,5.0,64.0,0.0414285714285714,0.2171428571428571,6
538,Honda,395000,44527,Petrol,Manual,Mumbai,Brown,First,Individual,1198.0,FWD,3990.0,1680.0,1505.0,5.0,35.0,0.0145,0.0242222222222222,8
76,Volkswagen,385000,65000,Petrol,Manual,Mumbai,White,First,Individual,1198.0,FWD,3970.0,1682.0,1453.0,5.0,45.0,0.0137037037037037,0.0293333333333333,9
1139,BMW,4300000,11000,Diesel,Automatic,Pune,Blue,First,Individual,1995.0,FWD,4526.0,1800.0,1420.0,5.0,50.0,0.047,0.2285714285714285,2
1718,BMW,4500000,49500,Diesel,Automatic,Hyderabad,Black,First,Individual,1995.0,RWD,4936.0,1868.0,1479.0,5.0,65.0,0.047,0.2285714285714285,4
647,Maruti Suzuki,455000,30183,Petrol,Manual,Mumbai,Grey,First,Individual,1197.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,0.0141666666666666,0.0285,8
672,Maruti Suzuki,1080000,38000,Other,Manual,Delhi,White,First,Individual,1373.0,FWD,4296.0,1695.0,1685.0,7.0,45.0,0.0156666666666666,0.0325,1
420,Honda,1450000,13000,Petrol,Automatic,Delhi,Brown,First,Individual,1497.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,0.0178787878787878,0.0315217391304347,1
1870,Hyundai,2400000,8000,Diesel,Automatic,Hyderabad,White,First,Individual,1493.0,FWD,4500.0,1790.0,1675.0,7.0,50.0,0.02825,0.1666666666666666,0
122,Hyundai,549000,61900,Petrol,Manual,Gurgaon,Silver,First,Individual,1197.0,FWD,3985.0,1734.0,1505.0,5.0,45.0,0.0136666666666666,0.02875,7
496,Toyota,1321000,38000,Petrol,Automatic,Mumbai,Other,First,Other,1798.0,FWD,4620.0,1775.0,1475.0,5.0,55.0,0.0215625,0.04325,4
525,BMW,6900000,42200,Diesel,Automatic,Mumbai,Black,First,Individual,2993.0,RWD,5219.0,1902.0,1481.0,4.0,78.0,0.0655,0.31,5
1509,Mahindra,810000,47531,Diesel,Manual,Bangalore,White,First,Individual,2179.0,AWD,4585.0,1890.0,1785.0,7.0,70.0,0.0373333333333333,0.1178571428571428,10
546,BMW,4500000,17000,Diesel,Automatic,Mumbai,White,First,Individual,1995.0,RWD,4454.0,2044.0,1545.0,5.0,63.0,0.046,0.2,0
1042,MINI,3300000,17000,Diesel,Automatic,Delhi,Other,First,Individual,1496.0,FWD,3821.0,1727.0,1414.0,5.0,44.0,0.0285,0.1542857142857142,4
1872,Hyundai,825000,6600,Petrol,Automatic,Hyderabad,Blue,First,Individual,1197.0,FWD,3805.0,1680.0,1520.0,5.0,37.0,0.0136666666666666,0.0285,1
1827,Honda,950000,22000,Petrol,Manual,Noida,White,First,Individual,1497.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,0.0178787878787878,0.0315217391304347,3
688,Hyundai,325000,46721,Petrol,Automatic,Thane,Silver,Second,Individual,1197.0,FWD,3565.0,1595.0,1550.0,5.0,35.0,,,9
1429,Maruti Suzuki,295000,31000,Petrol,Manual,Patna,White,First,Individual,998.0,FWD,3545.0,1490.0,1475.0,5.0,35.0,0.0111666666666666,0.0257142857142857,7
238,Toyota,750000,117000,Diesel,Manual,Agra,White,Second,Individual,2982.0,AWD,4695.0,1840.0,1850.0,7.0,80.0,,,11
374,Honda,495000,52000,Petrol,Manual,Noida,Brown,First,Individual,1199.0,FWD,3955.0,1694.0,1544.0,5.0,40.0,0.0148333333333333,0.0229166666666666,7
1030,Renault,295000,34736,Petrol,Manual,Hyderabad,Red,First,Individual,999.0,FWD,3679.0,1579.0,1478.0,5.0,28.0,0.0121818181818181,0.0214117647058823,6
1432,Lexus,3900000,31059,Petrol,Automatic,Bangalore,Other,First,Individual,2494.0,RWD,4915.0,1820.0,1450.0,5.0,65.0,0.035438596491228,0.0473333333333333,5
1832,Hyundai,1750000,26000,Diesel,Manual,Zirakpur,White,First,Individual,1493.0,FWD,4500.0,1790.0,1675.0,7.0,50.0,0.02825,0.1666666666666666,1
859,Isuzu,1791000,96095,Diesel,Automatic,Thane,Silver,First,Individual,2999.0,RWD,4825.0,1860.0,1840.0,7.0,65.0,0.0483333333333333,0.2111111111111111,5
1171,Jeep,2700000,17000,Petrol,Automatic,Delhi,Blue,First,Individual,1368.0,FWD,4405.0,1818.0,1640.0,5.0,60.0,0.0292727272727272,0.1,1
789,Mercedes-Benz,6800000,14500,Diesel,Automatic,Pune,Silver,First,Individual,1950.0,AWD,4658.0,1890.0,1644.0,5.0,66.0,0.0505263157894736,0.25,2
419,Hyundai,779000,9889,Petrol,Manual,Bangalore,Blue,First,Individual,1197.0,FWD,3985.0,1734.0,1505.0,5.0,45.0,0.0136666666666666,0.02875,6
858,Hyundai,625000,80000,Diesel,Automatic,Delhi,White,First,Individual,1582.0,FWD,4530.0,1775.0,1470.0,5.0,56.0,0.0315,0.1363157894736842,8
843,Maruti Suzuki,825000,8499,Petrol,Manual,Thane,Other,First,Individual,1197.0,FWD,3995.0,1745.0,1500.0,5.0,37.0,0.0138333333333333,0.02875,1
1616,Mercedes-Benz,3390000,91100,Diesel,Automatic,Delhi,Silver,First,Individual,2987.0,AWD,5120.0,1934.0,1850.0,7.0,100.0,0.0716666666666666,0.386875,7
442,Mercedes-Benz,18500000,21000,Petrol,Automatic,Gurgaon,Black,First,Individual,3982.0,RWD,5462.0,1899.0,1498.0,4.0,70.0,0.0881904761904762,0.35,1
1968,Land Rover,5100000,24444,Petrol,Automatic,Bangalore,Blue,Second,Individual,1999.0,AWD,4600.0,2069.0,1724.0,7.0,65.0,0.0429090909090909,0.1942857142857142,3
940,BMW,2750000,51800,Diesel,Automatic,Navi Mumbai,Black,Second,Individual,1995.0,RWD,4936.0,1868.0,1479.0,5.0,65.0,0.047,0.2285714285714285,5
82,Maruti Suzuki,545000,61518,Petrol,Manual,Noida,Red,First,Individual,1197.0,FWD,3995.0,1745.0,1500.0,5.0,37.0,0.0138333333333333,0.02875,5
521,Audi,1685000,80251,Diesel,Automatic,Delhi,Blue,Second,Individual,1968.0,AWD,4385.0,1831.0,1608.0,5.0,64.0,0.0414285714285714,0.2171428571428571,6
1319,Hyundai,799000,79800,Diesel,Manual,Karnal,Grey,First,Individual,1582.0,FWD,4375.0,1700.0,1475.0,5.0,43.0,0.0315,0.1368421052631579,4
976,Toyota,1975000,75000,Diesel,Automatic,Ahmedabad,Grey,First,Individual,2755.0,RWD,4735.0,1830.0,1795.0,7.0,55.0,0.0505882352941176,0.3,4
1676,Hyundai,175000,65000,Petrol,Manual,Jamshedpur,Blue,Second,Individual,1086.0,FWD,3565.0,1595.0,1550.0,5.0,35.0,,,13
1104,Toyota,1789999,49000,Petrol,Automatic,Delhi,Maroon,Second,Individual,2694.0,RWD,4735.0,1830.0,1795.0,7.0,65.0,0.0315384615384615,0.06125,5
1007,Toyota,3000000,38000,Diesel,Automatic,Mumbai,Other,First,Individual,2393.0,RWD,4735.0,1830.0,1795.0,7.0,55.0,0.0435294117647058,0.2571428571428571,1
416,Kia,1875000,21000,Diesel,Automatic,Delhi,Grey,First,Individual,1493.0,FWD,4315.0,1800.0,1645.0,5.0,50.0,0.0285,0.1666666666666666,1
1099,Renault,425000,75000,Diesel,Manual,Kanpur,Black,First,Individual,1461.0,FWD,4315.0,1822.0,1695.0,5.0,50.0,0.0224,0.1052631578947368,7
169,Mercedes-Benz,2225000,31000,Petrol,Automatic,Mumbai,Blue,First,Individual,1991.0,RWD,4686.0,1810.0,1442.0,5.0,66.0,0.0329090909090909,0.25,7
1016,Hyundai,545000,70500,Diesel,Manual,Jamshedpur,White,First,Individual,1396.0,FWD,3995.0,1760.0,1555.0,5.0,45.0,0.02225,0.1466666666666666,6
751,Hyundai,1035000,36000,Diesel,Manual,Patna,Grey,First,Individual,1582.0,FWD,4270.0,1780.0,1630.0,5.0,60.0,0.0315,0.1394736842105263,4
1335,Mercedes-Benz,1450000,45000,Diesel,Automatic,Ranchi,White,First,Individual,2143.0,RWD,4596.0,1770.0,1447.0,5.0,66.0,0.0404761904761904,0.1428571428571428,8
1568,Nissan,380000,35000,Diesel,Manual,Kanpur,Grey,First,Individual,1461.0,FWD,4425.0,1695.0,1505.0,5.0,41.0,0.0226666666666666,0.1,9
1227,Audi,3075000,17000,Diesel,Automatic,Delhi,White,First,Individual,1968.0,FWD,4933.0,1874.0,1455.0,5.0,75.0,0.05,0.2285714285714285,5
2003,Volkswagen,399000,88000,Petrol,Automatic,Faridabad,Silver,First,Individual,1598.0,FWD,4384.0,1699.0,1466.0,5.0,55.0,0.0196190476190476,0.0402631578947368,8
1969,Ford,595000,43000,Diesel,Manual,Mumbai,Silver,First,Individual,1498.0,FWD,3999.0,1765.0,1708.0,5.0,52.0,0.0237333333333333,0.102,7
793,Land Rover,7200000,45000,Diesel,Automatic,Bangalore,White,Third,Individual,2993.0,AWD,4879.0,2073.0,1780.0,5.0,77.0,0.07225,0.3,6
1197,Hyundai,1080000,68000,Diesel,Manual,Bhopal,White,First,Individual,1396.0,FWD,4270.0,1780.0,1630.0,5.0,60.0,0.02225,0.1493333333333333,3
240,Maruti Suzuki,520000,76000,Other,Manual,Kanpur,White,First,Individual,998.0,FWD,3655.0,1620.0,1675.0,5.0,60.0,0.0105454545454545,0.0222857142857142,3
1114,BMW,2600000,39000,Diesel,Automatic,Delhi,White,First,Individual,1995.0,RWD,4899.0,2094.0,1464.0,5.0,65.0,0.0475,0.2285714285714285,6
1012,Honda,245000,95000,Petrol,Automatic,Gurgaon,Grey,Second,Individual,1497.0,FWD,4420.0,1695.0,1480.0,5.0,42.0,,,12
1750,Mahindra,600000,92000,Diesel,Manual,Kanpur,White,Second,Individual,1493.0,RWD,3995.0,1835.0,1839.0,7.0,60.0,0.0224,0.1533333333333333,6
2054,Mahindra,850000,90300,Diesel,Manual,Surat,White,First,Individual,2179.0,FWD,4585.0,1890.0,1785.0,7.0,70.0,0.0368,0.20625,6
1457,Mercedes-Benz,2750000,56500,Diesel,Automatic,Delhi,White,First,Individual,2143.0,FWD,4424.0,1804.0,1494.0,5.0,50.0,0.0372222222222222,0.1875,3
590,Maruti Suzuki,535000,41441,Petrol,Manual,Bangalore,Silver,First,Individual,1196.0,RWD,3675.0,1475.0,1800.0,5.0,40.0,0.0121666666666666,0.0336666666666666,2
2017,Mahindra,770000,27500,Diesel,Manual,Varanasi,White,First,Individual,1493.0,RWD,3995.0,1745.0,1880.0,7.0,,0.0194444444444444,0.1392857142857143,3
1456,Mercedes-Benz,3200000,60513,Diesel,Automatic,Mumbai,Silver,First,Other,2997.0,AWD,4804.0,2141.0,1796.0,5.0,70.0,0.0705555555555555,0.386875,8
236,Toyota,2425000,11000,Diesel,Automatic,Agra,Black,First,Individual,2393.0,RWD,4735.0,1830.0,1795.0,7.0,55.0,0.0435294117647058,0.2571428571428571,0
399,Honda,645000,64000,Diesel,Manual,Raipur,White,First,Individual,1498.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,0.0275,0.1142857142857142,7
284,Hyundai,335000,78301,Petrol,Automatic,Pune,Grey,Second,Individual,1197.0,FWD,3585.0,1595.0,1550.0,5.0,35.0,0.0131666666666666,1.90475,9
1475,Maruti Suzuki,515000,141334,Diesel,Manual,Pune,White,Second,Individual,1248.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,0.0185,0.095,8
554,Maruti Suzuki,229999,72000,Petrol,Manual,Kanpur,Silver,First,Individual,1298.0,FWD,4160.0,1690.0,1530.0,5.0,43.0,,,12
155,Hyundai,425000,70000,Diesel,Manual,Jalandhar,White,Second,Individual,1582.0,FWD,4370.0,1700.0,1475.0,5.0,43.0,0.0315,0.1368421052631579,10
1083,Kia,1850000,7000,Petrol,Automatic,Bangalore,Black,First,Individual,1353.0,FWD,4315.0,1800.0,1645.0,5.0,50.0,0.023,0.1613333333333333,2
477,Mercedes-Benz,1500000,158000,Petrol,Automatic,Chennai,Brown,First,Individual,,,,,,,,,,10
1804,Toyota,350000,34000,Petrol,Manual,Pune,Black,First,Individual,1197.0,FWD,3775.0,1695.0,1510.0,5.0,45.0,0.0142857142857142,0.0335483870967741,9
1181,Hyundai,459999,78000,Diesel,Manual,Ahmedabad,White,Second,Individual,1582.0,FWD,4370.0,1700.0,1475.0,5.0,43.0,0.0315,0.1368421052631579,9
1466,Audi,2850000,58000,Petrol,Automatic,Delhi,Black,First,Individual,1798.0,FWD,4933.0,1874.0,1455.0,5.0,75.0,0.0452380952380952,0.2285714285714285,5
215,Hyundai,715000,17000,Petrol,Automatic,Bangalore,Silver,First,Individual,1197.0,FWD,3805.0,1680.0,1520.0,5.0,37.0,0.0136666666666666,0.0285,2
748,Mahindra,850000,85641,Diesel,Manual,Bhopal,White,First,Other,1493.0,RWD,3995.0,1835.0,1839.0,7.0,60.0,0.0266666666666666,0.15,3
1837,Honda,850000,47255,Petrol,Manual,Ahmedabad,Grey,First,Individual,1497.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,0.0177272727272727,0.0315217391304347,5
979,Skoda,1500000,70000,Petrol,Automatic,Raipur,White,Second,Individual,1798.0,FWD,4861.0,1864.0,1483.0,5.0,66.0,0.0347058823529411,0.2,6
140,Renault,890000,23500,Petrol,Manual,Chennai,White,First,Individual,1498.0,FWD,4360.0,1822.0,1695.0,5.0,50.0,0.01875,0.0355,2
903,Maruti Suzuki,801000,30000,Diesel,Manual,Patna,Silver,First,Individual,1248.0,FWD,3995.0,1790.0,1640.0,5.0,48.0,0.02225,0.1142857142857142,4
1122,Audi,4150000,22000,Petrol,Automatic,Delhi,White,First,Individual,1984.0,FWD,4762.0,1847.0,1433.0,5.0,54.0,0.0447619047619047,0.2206896551724138,0
1934,Maruti Suzuki,325000,58000,Other,Manual,Delhi,Red,Second,Individual,998.0,FWD,3599.0,1495.0,1700.0,5.0,35.0,0.0093548387096774,0.022,8
987,Tata,760000,20251,Petrol,Manual,Pune,Grey,First,Individual,1198.0,FWD,3994.0,1811.0,1607.0,5.0,44.0,0.0216,0.0971428571428571,4
410,Mercedes-Benz,509999,39000,Petrol,Automatic,Ludhiana,Silver,Third,Individual,,,,,,,,,,15
1677,BMW,3750000,42500,Diesel,Automatic,Delhi,White,First,Individual,1995.0,RWD,4624.0,2031.0,1429.0,5.0,,0.046,0.2171428571428571,3
302,BMW,3400000,38000,Diesel,Automatic,Coimbatore,White,Second,Individual,1995.0,RWD,4936.0,1868.0,1479.0,5.0,65.0,0.047,0.2285714285714285,6
253,Maruti Suzuki,235000,37000,Petrol,Manual,Mumbai,Brown,Second,Individual,998.0,,3539.0,1495.0,1700.0,5.0,35.0,,,10
249,Mahindra,549000,143000,Diesel,Manual,Mohali,Silver,First,Individual,2179.0,FWD,4585.0,1890.0,1785.0,7.0,70.0,0.0373333333333333,0.1178571428571428,10
1311,Jaguar,4600000,56000,Diesel,Automatic,Chennai,Blue,First,Individual,1999.0,RWD,5067.0,2091.0,1457.0,5.0,66.0,0.04425,0.2457142857142857,2
1895,Chevrolet,190000,66000,Petrol,Manual,Lucknow,White,First,Individual,995.0,FWD,3495.0,1495.0,1518.0,5.0,38.0,0.0114814814814814,0.0214285714285714,9
393,Skoda,3195000,21651,Petrol,Automatic,Mumbai,Blue,First,Individual,1798.0,FWD,4861.0,1864.0,1483.0,5.0,66.0,0.0347058823529411,0.2,1
1564,Maruti Suzuki,575000,48000,Petrol,Manual,Mumbai,Red,First,Individual,1373.0,FWD,4490.0,1730.0,1485.0,5.0,43.0,0.0151666666666666,0.0325,7
958,Audi,2600000,42000,Diesel,Automatic,Lucknow,White,First,Individual,2967.0,AWD,4969.0,2139.0,1420.0,5.0,65.0,0.06025,0.3571428571428571,10
88,Toyota,1599000,92355,Petrol,Automatic,Mumbai,Silver,First,Individual,2494.0,FWD,4825.0,1825.0,1480.0,5.0,65.0,0.035438596491228,0.06,7
1579,Audi,825000,63300,Diesel,Automatic,Delhi,White,First,Individual,2967.0,,4628.0,1879.0,1651.0,5.0,75.0,,,13
1871,Kia,1300000,27000,Diesel,Manual,Jaipur,Silver,First,Individual,1493.0,FWD,4315.0,1800.0,1645.0,5.0,50.0,0.02825,0.1666666666666666,2
910,Audi,2950000,11000,Diesel,Automatic,Pune,White,First,Individual,1968.0,FWD,4456.0,1796.0,1416.0,5.0,50.0,0.0402857142857142,0.1828571428571428,2
989,Maruti Suzuki,340000,66000,Petrol,Manual,Meerut,White,First,Individual,1197.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,0.0141666666666666,0.0285,9
782,Audi,4250000,17000,Petrol,Automatic,Pune,White,First,Individual,1395.0,FWD,4726.0,1842.0,1427.0,5.0,54.0,0.0296,0.1666666666666666,2
250,Tata,1725000,68758,Diesel,Manual,Hyderabad,White,First,Individual,1956.0,FWD,4598.0,1894.0,1706.0,5.0,50.0,0.0368,0.2,3
99,Honda,445000,63882,Petrol,Manual,Mumbai,Other,First,Individual,1198.0,FWD,3990.0,1680.0,1505.0,5.0,35.0,0.0145,0.0242222222222222,6
1242,Maruti Suzuki,450000,65000,Petrol,Manual,Kanpur,Grey,First,Individual,1197.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,0.0138333333333333,0.02875,5
1635,Hyundai,560000,29000,Petrol,Manual,Bangalore,Grey,First,Individual,1197.0,FWD,3765.0,1660.0,1520.0,5.0,43.0,0.0135,0.0285,5
1513,Hyundai,819999,30000,Diesel,Manual,Ahmedabad,White,First,Individual,1396.0,FWD,3985.0,1734.0,1505.0,5.0,45.0,0.02225,0.1466666666666666,2
2026,Toyota,315000,38091,Petrol,Manual,Mumbai,Red,First,Individual,1197.0,FWD,3775.0,1695.0,1510.0,5.0,45.0,0.0142857142857142,0.0335483870967741,11
1086,Hyundai,400000,41273,Petrol,Manual,Mumbai,White,First,Individual,1495.0,FWD,4250.0,1670.0,1370.0,5.0,45.0,0.017090909090909,0.0357142857142857,7
1034,Audi,2180000,77590,Petrol,Automatic,Delhi,Blue,First,Individual,1395.0,FWD,4456.0,1796.0,1416.0,5.0,50.0,0.0296,0.1666666666666666,4
193,Renault,425000,72000,Diesel,Manual,Ludhiana,White,Second,Individual,1461.0,FWD,4315.0,1822.0,1695.0,5.0,50.0,0.0276923076923076,0.1102222222222222,8
1748,Ford,3450000,35000,Diesel,Automatic,Ludhiana,White,First,Individual,3198.0,AWD,4892.0,1860.0,1837.0,7.0,80.0,0.0656666666666666,0.2685714285714285,4
1630,Renault,434999,32000,Petrol,Manual,Mysore,Grey,First,Individual,799.0,FWD,3679.0,1579.0,1478.0,5.0,28.0,0.0093342726312081,0.0164158686730506,3
504,Ford,3450000,41526,Diesel,Automatic,Coimbatore,Silver,First,Individual,3198.0,AWD,4892.0,1860.0,1837.0,7.0,80.0,0.0656666666666666,0.2685714285714285,3
1377,Audi,3125000,28600,Petrol,Automatic,Lucknow,White,First,Individual,1798.0,FWD,4701.0,1826.0,1427.0,5.0,63.0,0.0447368421052631,0.2285714285714285,2
1160,Kia,1475000,9500,Petrol,Manual,Delhi,White,First,Individual,1497.0,FWD,4315.0,1800.0,1637.0,5.0,50.0,0.0179365079365079,0.032,0
116,Maruti Suzuki,425000,78000,Diesel,Manual,Jalandhar,White,Second,Individual,1248.0,FWD,4265.0,1695.0,1685.0,7.0,45.0,0.02225,0.1142857142857142,10
434,Renault,789000,60444,Petrol,Manual,Bangalore,Red,First,Individual,1498.0,FWD,4315.0,1822.0,1695.0,5.0,50.0,0.01875,0.0355,5
443,Land Rover,4000000,25500,Diesel,Automatic,Pune,White,Second,Individual,1999.0,AWD,4360.0,2120.0,1635.0,5.0,57.0,0.04425,0.2457142857142857,5
1069,Audi,2225000,40500,Diesel,Automatic,Mumbai,White,First,Individual,1968.0,FWD,4456.0,1796.0,1416.0,5.0,50.0,0.0402857142857142,0.1828571428571428,6
745,Hyundai,465000,19000,Petrol,Automatic,Kolkata,Other,First,Individual,1086.0,FWD,3610.0,1645.0,1560.0,5.0,35.0,0.0123636363636363,0.022,3
526,Kia,1490000,57600,Petrol,Automatic,Chennai,White,First,Individual,1353.0,FWD,4315.0,1800.0,1645.0,5.0,50.0,0.023,0.1613333333333333,3
1852,Mahindra,650000,49776,Diesel,Automatic,Mumbai,White,First,Individual,1493.0,RWD,3995.0,1835.0,1839.0,7.0,60.0,0.0224,0.1533333333333333,7
53,MG,1611000,46301,Diesel,Manual,Mumbai,White,First,Individual,1956.0,FWD,4655.0,1835.0,1760.0,5.0,60.0,0.0450666666666666,0.2,3
132,Hyundai,470000,66000,Diesel,Manual,Amritsar,Grey,Third,Individual,1582.0,FWD,4370.0,1700.0,1475.0,5.0,43.0,0.0315,0.1368421052631579,9
1276,Maruti Suzuki,245000,114000,Petrol,Manual,Mumbai,Other,First,Individual,1298.0,FWD,4160.0,1690.0,1530.0,5.0,43.0,,,13
682,Mercedes-Benz,4950000,12400,Petrol,Automatic,Pune,Blue,First,Individual,1991.0,RWD,4686.0,1810.0,1442.0,5.0,66.0,0.0346551724137931,0.25,1
873,Renault,280000,99000,Diesel,Manual,Faridabad,White,Second,Individual,1461.0,FWD,4315.0,1822.0,1695.0,5.0,50.0,0.0224,0.1052631578947368,9
1800,Maruti Suzuki,299000,65822,Diesel,Manual,Lucknow,Silver,First,Individual,793.0,FWD,3600.0,1600.0,1560.0,5.0,35.0,0.0131428571428571,0.0625,5
1008,Mercedes-Benz,6600000,16785,Petrol,Automatic,Bangalore,White,First,Individual,1991.0,RWD,4658.0,1890.0,1644.0,5.0,66.0,0.0352727272727272,0.1939393939393939,1
683,Jeep,2950000,38000,Diesel,Automatic,Pune,White,First,Individual,1956.0,AWD,4405.0,1818.0,1640.0,5.0,60.0,0.0448,0.2,1
1625,Hyundai,550000,33000,Petrol,Manual,Mumbai,Red,First,Individual,1197.0,FWD,3985.0,1734.0,1505.0,5.0,45.0,0.0136666666666666,0.02875,7
141,Maruti Suzuki,325000,68000,Petrol,Manual,Kanpur,White,Second,Individual,1197.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,0.0141666666666666,0.0285,10
508,BMW,1400000,35000,Diesel,Automatic,Kolkata,Brown,First,Individual,1995.0,RWD,4624.0,2031.0,1429.0,5.0,60.0,0.046,0.2171428571428571,8
905,Mahindra,1090000,19000,Diesel,Manual,Delhi,White,First,Individual,1997.0,RWD,4456.0,1820.0,1995.0,8.0,60.0,0.03,0.1555555555555555,5
1015,Maruti Suzuki,270000,82682,Petrol,Manual,Pune,White,First,Individual,998.0,FWD,3620.0,1475.0,1460.0,5.0,35.0,0.0108064516129032,0.0257142857142857,8
1549,Maruti Suzuki,185000,64000,Petrol,Manual,Delhi,Silver,First,Individual,1586.0,,4490.0,1735.0,1560.0,5.0,50.0,,,12
